2017-02-09_14:00;3;-3;0.0;226.3;1400;3;12;332;0.0;87;9;1029;84;3
2017-02-09_15:00;3;-3;0.0;226.3;1500;3;12;332;0.0;88;8;1029;90;3
2017-02-09_08:00;3;-3;0.0;226.3;0800;-2;7;326;0.0;92;10;1029;79;-2
2017-02-09_09:00;3;-3;0.0;226.3;0900;-1;7;326;0.0;91;10;1029;73;-1
2017-02-09_16:00;3;-3;0.0;226.3;1600;2;11;332;0.0;90;7;1030;89;2
2017-02-09_17:00;3;-3;0.0;226.3;1700;2;11;143;0.1;92;5;1030;89;2
2017-02-09_18:00;3;-3;0.0;226.3;1800;1;10;143;0.1;94;4;1030;89;1
2017-02-09_19:00;3;-3;0.0;226.3;1900;0;10;143;0.1;93;4;1030;78;0
2017-02-09_20:00;3;-3;0.0;226.3;2000;0;9;116;0.0;93;4;1030;67;0
2017-02-09_21:00;3;-3;0.0;226.3;2100;-1;9;116;0.0;93;5;1031;55;-1
2017-02-09_22:00;3;-3;0.0;226.3;2200;-2;9;116;0.0;90;6;1031;49;-2
2017-02-09_23:00;3;-3;0.0;226.3;2300;-2;9;116;0.0;87;8;1031;42;-2
2017-02-10_00:00;4;-3;0.0;226.3;0000;-3;9;116;0.0;84;10;1031;36;-3
2017-02-10_01:00;4;-3;0.0;226.3;0100;-3;9;116;0.0;82;10;1031;37;-3
2017-02-10_02:00;4;-3;0.0;226.3;0200;-3;9;116;0.0;79;10;1031;39;-3
2017-02-10_03:00;4;-3;0.0;226.3;0300;-4;9;116;0.0;77;10;1031;41;-4
2017-02-10_04:00;4;-3;0.0;226.3;0400;-4;9;116;0.0;76;10;1031;37;-4
2017-02-10_05:00;4;-3;0.0;226.3;0500;-4;9;116;0.0;75;10;1032;33;-4
2017-02-10_06:00;4;-3;0.0;226.3;0600;-4;9;116;0.0;74;10;1032;29;-4
2017-02-10_07:00;4;-3;0.0;226.3;0700;-3;9;116;0.0;73;10;1031;29;-3
2017-02-10_08:00;4;-3;0.0;226.3;0800;-3;10;116;0.0;71;10;1031;29;-3
2017-02-10_09:00;4;-3;0.0;226.3;0900;-2;10;116;0.0;70;10;1031;29;-2
2017-02-10_10:00;4;-3;0.0;226.3;1000;-1;11;116;0.0;67;10;1031;29;-1
2017-02-10_11:00;4;-3;0.0;226.3;1100;0;12;113;0.0;64;10;1031;28;0
2017-02-10_12:00;4;-3;0.0;226.3;1200;2;13;113;0.0;61;10;1031;27;2
2017-02-10_13:00;4;-3;0.0;226.3;1300;2;12;113;0.0;62;10;1030;25;2
2017-02-10_14:00;4;-3;0.0;226.3;1400;2;11;113;0.0;64;10;1030;23;2
2017-02-10_15:00;4;-3;0.0;226.3;1500;3;11;113;0.0;65;10;1030;21;3
2017-02-10_16:00;4;-3;0.0;226.3;1600;2;10;113;0.0;69;10;1030;20;2
2017-02-10_17:00;4;-3;0.0;226.3;1700;1;9;113;0.0;72;10;1030;18;1
2017-02-10_18:00;4;-3;0.0;226.3;1800;0;8;113;0.0;76;10;1030;17;0
2017-02-10_19:00;4;-3;0.0;226.3;1900;-1;8;113;0.0;77;10;1030;16;-1
2017-02-10_20:00;4;-3;0.0;226.3;2000;-2;8;113;0.0;79;10;1030;15;-2
2017-02-10_21:00;4;-3;0.0;226.3;2100;-3;8;113;0.0;80;10;1031;14;-3
2017-02-10_22:00;4;-3;0.0;226.3;2200;-3;7;113;0.0;81;10;1031;13;-3
2017-02-10_23:00;4;-3;0.0;226.3;2300;-3;7;113;0.0;82;10;1031;13;-3
2017-02-11_00:00;4;-4;0.0;226.3;0000;-3;7;113;0.0;83;10;1031;13;-3
2017-02-11_01:00;4;-4;0.0;226.3;0100;-3;7;113;0.0;82;10;1031;12;-3
2017-02-11_02:00;4;-4;0.0;226.3;0200;-3;7;113;0.0;82;10;1031;12;-3
2017-02-11_03:00;4;-4;0.0;226.3;0300;-3;6;113;0.0;81;10;1031;12;-3
2017-02-11_04:00;4;-4;0.0;226.3;0400;-3;6;113;0.0;79;10;1031;12;-3
2017-02-11_05:00;4;-4;0.0;226.3;0500;-3;6;113;0.0;77;10;1031;12;-3
2017-02-11_06:00;4;-4;0.0;226.3;0600;-3;6;113;0.0;76;10;1031;13;-3
2017-02-11_07:00;4;-4;0.0;226.3;0700;-3;6;113;0.0;73;10;1031;12;-3
2017-02-11_08:00;4;-4;0.0;226.3;0800;-3;6;113;0.0;70;10;1031;11;-3
2017-02-11_09:00;4;-4;0.0;226.3;0900;-2;7;113;0.0;67;10;1031;11;-2
2017-02-11_10:00;4;-4;0.0;226.3;1000;-1;7;113;0.0;62;10;1031;10;-1
2017-02-11_11:00;4;-4;0.0;226.3;1100;0;8;113;0.0;56;10;1031;8;0
2017-02-11_12:00;4;-4;0.0;226.3;1200;2;9;113;0.0;51;10;1030;7;2
2017-02-11_13:00;4;-4;0.0;226.3;1300;2;9;113;0.0;51;10;1030;6;2
2017-02-11_14:00;4;-4;0.0;226.3;1400;3;9;113;0.0;52;10;1030;6;3
2017-02-11_15:00;4;-4;0.0;226.3;1500;4;9;113;0.0;52;10;1030;5;4
2017-02-11_16:00;4;-4;0.0;226.3;1600;3;9;113;0.0;56;10;1030;5;3
2017-02-11_17:00;4;-4;0.0;226.3;1700;2;8;113;0.0;60;10;1031;5;2
2017-02-11_18:00;4;-4;0.0;226.3;1800;1;8;113;0.0;64;10;1031;5;1
2017-02-11_19:00;4;-4;0.0;226.3;1900;0;8;113;0.0;67;10;1031;4;0
2017-02-11_20:00;4;-4;0.0;226.3;2000;-1;9;113;0.0;70;10;1032;4;-1
2017-02-11_21:00;4;-4;0.0;226.3;2100;-2;9;113;0.0;73;10;1032;4;-2
2017-02-11_22:00;4;-4;0.0;226.3;2200;-2;10;113;0.0;74;10;1033;4;-2
2017-02-11_23:00;4;-4;0.0;226.3;2300;-3;11;113;0.0;76;10;1033;4;-3
2017-02-12_00:00;3;-3;0.0;226.3;0000;-3;12;113;0.0;77;10;1034;4;-3
2017-02-12_01:00;3;-3;0.0;226.3;0100;-3;11;113;0.0;75;10;1034;5;-3
2017-02-12_02:00;3;-3;0.0;226.3;0200;-3;11;113;0.0;73;10;1034;5;-3
2017-02-12_03:00;3;-3;0.0;226.3;0300;-3;11;113;0.0;70;10;1034;5;-3
2017-02-12_04:00;3;-3;0.0;226.3;0400;-4;10;113;0.0;69;10;1034;6;-4
2017-02-12_05:00;3;-3;0.0;226.3;0500;-4;10;113;0.0;68;10;1034;7;-4
2017-02-12_06:00;3;-3;0.0;226.3;0600;-4;9;113;0.0;67;10;1034;8;-4
2017-02-12_07:00;3;-3;0.0;226.3;0700;-3;9;113;0.0;64;10;1035;8;-3
2017-02-12_08:00;3;-3;0.0;226.3;0800;-3;10;113;0.0;62;10;1035;9;-3
2017-02-12_09:00;3;-3;0.0;226.3;0900;-2;10;113;0.0;59;10;1035;10;-2
2017-02-12_10:00;3;-3;0.0;226.3;1000;-1;11;113;0.0;56;10;1035;9;-1
2017-02-12_11:00;3;-3;0.0;226.3;1100;0;11;113;0.0;52;10;1035;8;0
2017-02-12_12:00;3;-3;0.0;226.3;1200;1;12;113;0.0;48;10;1035;7;1
2017-02-12_13:00;3;-3;0.0;226.3;1300;1;11;113;0.0;48;10;1035;6;1
2017-02-12_14:00;3;-3;0.0;226.3;1400;2;11;113;0.0;49;10;1035;4;2
2017-02-12_15:00;3;-3;0.0;226.3;1500;2;10;113;0.0;49;10;1035;2;2
2017-02-12_16:00;3;-3;0.0;226.3;1600;1;9;113;0.0;52;10;1035;2;1
2017-02-12_17:00;3;-3;0.0;226.3;1700;1;8;113;0.0;56;10;1035;2;1
2017-02-12_18:00;3;-3;0.0;226.3;1800;0;8;113;0.0;59;10;1035;2;0
2017-02-12_19:00;3;-3;0.0;226.3;1900;-1;7;113;0.0;62;10;1035;3;-1
2017-02-12_20:00;3;-3;0.0;226.3;2000;-1;7;113;0.0;66;10;1035;4;-1
2017-02-12_21:00;3;-3;0.0;226.3;2100;-2;7;113;0.0;69;10;1036;6;-2
2017-02-12_22:00;3;-3;0.0;226.3;2200;-3;7;113;0.0;72;10;1036;6;-3
2017-02-12_23:00;3;-3;0.0;226.3;2300;-3;7;113;0.0;75;10;1036;6;-3
2017-02-13_00:00;4;-4;0.0;226.3;0000;-4;6;113;0.0;77;10;1036;7;-4
2017-02-13_01:00;4;-4;0.0;226.3;0100;-4;6;113;0.0;78;10;1036;5;-4
2017-02-13_02:00;4;-4;0.0;226.3;0200;-4;6;113;0.0;80;10;1036;4;-4
2017-02-13_03:00;4;-4;0.0;226.3;0300;-4;5;113;0.0;81;10;1036;2;-4
2017-02-13_04:00;4;-4;0.0;226.3;0400;-4;5;113;0.0;81;10;1036;2;-4
2017-02-13_05:00;4;-4;0.0;226.3;0500;-4;4;113;0.0;82;10;1036;1;-4
2017-02-13_06:00;4;-4;0.0;226.3;0600;-4;3;113;0.0;82;10;1036;0;-4
2017-02-13_07:00;4;-4;0.0;226.3;0700;-4;3;113;0.0;78;10;1036;0;-4
2017-02-13_08:00;4;-4;0.0;226.3;0800;-3;3;113;0.0;73;10;1036;0;-3
2017-02-13_09:00;4;-4;0.0;226.3;0900;-3;4;113;0.0;69;10;1036;0;-3
2017-02-13_10:00;4;-4;0.0;226.3;1000;-1;4;113;0.0;61;10;1036;0;-1
2017-02-13_11:00;4;-4;0.0;226.3;1100;0;4;113;0.0;54;10;1036;0;0
2017-02-13_12:00;4;-4;0.0;226.3;1200;2;5;113;0.0;47;10;1036;0;2
2017-02-13_13:00;4;-4;0.0;226.3;1300;2;5;113;0.0;47;10;1036;1;2
2017-02-13_14:00;4;-4;0.0;226.3;1400;2;5;113;0.0;48;10;1035;2;2
2017-02-13_15:00;4;-4;0.0;226.3;1500;3;5;113;0.0;48;10;1035;2;3
2017-02-13_16:00;4;-4;0.0;226.3;1600;2;5;113;0.0;52;10;1035;14;2
2017-02-13_17:00;4;-4;0.0;226.3;1700;1;4;122;0.0;56;10;1035;26;1
2017-02-13_18:00;4;-4;0.0;226.3;1800;0;4;122;0.0;59;10;1035;38;0
2017-02-13_19:00;4;-4;0.0;226.3;1900;-1;3;122;0.0;61;10;1036;49;-1
2017-02-13_20:00;4;-4;0.0;226.3;2000;-2;2;113;0.0;63;10;1036;60;-2
2017-02-13_21:00;4;-4;0.0;226.3;2100;-3;1;113;0.0;65;10;1036;72;-3
2017-02-13_23:00;4;-4;0.0;226.3;2300;-4;1;116;0.0;64;10;1036;42;-4
2017-02-14_00:00;4;-6;0.0;226.3;0000;-4;1;116;0.0;64;10;1036;27;-4
2017-02-14_01:00;4;-6;0.0;226.3;0100;-5;1;116;0.0;62;10;1036;34;-5
2017-02-14_02:00;4;-6;0.0;226.3;0200;-5;2;116;0.0;60;10;1036;41;-5
2017-02-13_22:00;4;-4;0.0;226.3;2200;-3;1;113;0.0;65;10;1036;57;-3
2017-02-14_03:00;4;-6;0.0;226.3;0300;-5;2;116;0.0;59;10;1036;49;-5
2017-02-14_04:00;4;-6;0.0;226.3;0400;-5;2;116;0.0;56;10;1036;44;-5
2017-02-14_05:00;4;-6;0.0;226.3;0500;-6;3;113;0.0;53;10;1035;40;-6
2017-02-14_06:00;4;-6;0.0;226.3;0600;-6;4;113;0.0;51;10;1035;36;-6
2017-02-14_07:00;4;-6;0.0;226.3;0700;-5;4;113;0.0;49;10;1035;27;-5
2017-02-14_08:00;4;-6;0.0;226.3;0800;-4;5;113;0.0;46;10;1035;18;-4
2017-02-14_09:00;4;-6;0.0;226.3;0900;-4;5;113;0.0;44;10;1035;9;-4
2017-02-14_10:00;4;-6;0.0;226.3;1000;-2;7;113;0.0;40;10;1035;13;-2
2017-02-14_11:00;4;-6;0.0;226.3;1100;0;8;116;0.0;36;10;1035;16;0
2017-02-14_12:00;4;-6;0.0;226.3;1200;1;9;116;0.0;33;10;1035;20;1
2017-02-14_13:00;4;-6;0.0;226.3;1300;2;10;116;0.0;33;10;1035;23;2
2017-02-14_14:00;4;-6;0.0;226.3;1400;2;11;116;0.0;33;10;1034;26;2
2017-02-14_15:00;4;-6;0.0;226.3;1500;3;12;116;0.0;34;10;1034;29;3
2017-02-14_16:00;4;-6;0.0;226.3;1600;2;11;116;0.0;38;10;1034;28;2
2017-02-14_17:00;4;-6;0.0;226.3;1700;1;10;113;0.0;42;10;1034;27;1
2017-02-14_18:00;4;-6;0.0;226.3;1800;0;10;113;0.0;46;10;1034;26;0
2017-02-14_19:00;4;-6;0.0;226.3;1900;0;9;113;0.0;49;10;1034;22;0
2017-02-14_20:00;4;-6;0.0;226.3;2000;-1;9;113;0.0;51;10;1035;18;-1
2017-02-14_22:00;4;-6;0.0;226.3;2200;-2;9;113;0.0;53;10;1035;12;-2
2017-02-14_23:00;4;-6;0.0;226.3;2300;-2;9;113;0.0;53;10;1035;9;-2
2017-02-15_00:00;6;-3;0.0;226.3;0000;-3;9;113;0.0;53;10;1035;7;-3
2017-02-14_21:00;4;-6;0.0;226.3;2100;-2;9;113;0.0;53;10;1035;14;-2
2017-02-15_01:00;6;-3;0.0;226.3;0100;-3;9;113;0.0;53;10;1035;5;-3
2017-02-15_02:00;6;-3;0.0;226.3;0200;-3;8;113;0.0;54;10;1035;3;-3
2017-02-15_03:00;6;-3;0.0;226.3;0300;-3;8;113;0.0;54;10;1035;1;-3
2017-02-15_04:00;6;-3;0.0;226.3;0400;-3;8;113;0.0;54;10;1035;2;-3
2017-02-15_05:00;6;-3;0.0;226.3;0500;-4;8;113;0.0;54;10;1035;3;-4
2017-02-15_06:00;6;-3;0.0;226.3;0600;-4;8;113;0.0;54;10;1036;3;-4
2017-02-15_08:00;6;-3;0.0;226.3;0800;-2;8;113;0.0;54;10;1036;3;-2
2017-02-15_07:00;6;-3;0.0;226.3;0700;-3;8;113;0.0;54;10;1036;3;-3
2017-02-15_09:00;6;-3;0.0;226.3;0900;-2;8;113;0.0;55;10;1036;2;-2
2017-02-15_10:00;6;-3;0.0;226.3;1000;0;8;113;0.0;53;10;1036;3;0
2017-02-15_12:00;6;-3;0.0;226.3;1200;3;10;113;0.0;48;10;1035;4;3
2017-02-15_13:00;6;-3;0.0;226.3;1300;4;9;113;0.0;50;10;1035;4;4
2017-02-15_15:00;6;-3;0.0;226.3;1500;5;8;113;0.0;54;10;1035;4;5
2017-02-15_14:00;6;-3;0.0;226.3;1400;4;9;113;0.0;52;10;1035;4;4
2017-02-15_11:00;6;-3;0.0;226.3;1100;1;9;113;0.0;50;10;1036;3;1
2017-02-15_19:00;6;-3;0.0;226.3;1900;1;3;113;0.0;69;10;1036;3;1
2017-02-15_17:00;6;-3;0.0;226.3;1700;3;5;113;0.0;63;10;1035;4;3
2017-02-15_16:00;6;-3;0.0;226.3;1600;4;7;113;0.0;58;10;1035;4;4
2017-02-15_20:00;6;-3;0.0;226.3;2000;0;3;113;0.0;71;10;1036;3;0
2017-02-15_21:00;6;-3;0.0;226.3;2100;-1;2;113;0.0;72;10;1036;3;-1
2017-02-15_18:00;6;-3;0.0;226.3;1800;2;4;113;0.0;68;10;1036;4;2
2017-02-16_00:00;8;-4;0.0;226.3;0000;-2;4;113;0.0;70;10;1037;4;-2
2017-02-15_22:00;6;-3;0.0;226.3;2200;-1;3;113;0.0;71;10;1036;3;-1
2017-02-16_01:00;8;-4;0.0;226.3;0100;-2;4;113;0.0;70;10;1037;6;-2
2017-02-16_02:00;8;-4;0.0;226.3;0200;-3;4;113;0.0;70;10;1037;7;-3
2017-02-16_03:00;8;-4;0.0;226.3;0300;-3;5;113;0.0;70;10;1037;8;-3
2017-02-16_05:00;8;-4;0.0;226.3;0500;-4;4;113;0.0;72;10;1036;8;-4
2017-02-16_06:00;8;-4;0.0;226.3;0600;-4;4;113;0.0;73;10;1036;8;-4
2017-02-16_07:00;8;-4;0.0;226.3;0700;-3;4;113;0.0;70;10;1036;7;-3
2017-02-16_08:00;8;-4;0.0;226.3;0800;-2;4;113;0.0;68;10;1036;6;-2
2017-02-16_09:00;8;-4;0.0;226.3;0900;-1;4;113;0.0;66;10;1036;5;-1
2017-02-16_10:00;8;-4;0.0;226.3;1000;1;4;113;0.0;60;10;1035;4;1
2017-02-16_11:00;8;-4;0.0;226.3;1100;3;4;113;0.0;53;10;1035;3;3
2017-02-16_12:00;8;-4;0.0;226.3;1200;5;4;113;0.0;47;10;1035;3;5
2017-02-16_13:00;8;-4;0.0;226.3;1300;5;4;113;0.0;48;10;1034;2;5
2017-02-16_14:00;8;-4;0.0;226.3;1400;6;4;113;0.0;49;10;1034;2;6
2017-02-16_16:00;8;-4;0.0;226.3;1600;6;4;113;0.0;56;10;1033;2;6
2017-02-16_15:00;8;-4;0.0;226.3;1500;7;4;113;0.0;51;10;1033;2;7
2017-02-16_17:00;8;-4;0.0;226.3;1700;5;4;113;0.0;62;10;1033;2;5
2017-02-16_18:00;8;-4;0.0;226.3;1800;4;4;113;0.0;67;10;1032;2;5
2017-02-16_19:00;8;-4;0.0;226.3;1900;3;3;113;0.0;68;10;1032;2;4
2017-02-16_20:00;8;-4;0.0;226.3;2000;2;3;113;0.0;70;10;1032;2;3
2017-02-16_21:00;8;-4;0.0;226.3;2100;1;3;113;0.0;71;10;1032;2;3
2017-02-16_23:00;8;-4;0.0;226.3;2300;0;3;113;0.0;69;10;1031;2;0
2017-02-16_22:00;8;-4;0.0;226.3;2200;1;3;113;0.0;70;10;1031;2;2
2017-02-17_00:00;8;-2;0.0;226.3;0000;-1;3;113;0.0;69;10;1031;2;-1
2017-02-17_01:00;8;-2;0.0;226.3;0100;-1;3;113;0.0;68;10;1030;3;-1
2017-02-17_02:00;8;-2;0.0;226.3;0200;-1;3;113;0.0;67;10;1030;4;-1
2017-02-17_04:00;8;-2;0.0;226.3;0400;-2;4;113;0.0;65;10;1029;6;-2
2017-02-17_05:00;8;-2;0.0;226.3;0500;-2;4;113;0.0;64;10;1028;8;-2
2017-02-17_03:00;8;-2;0.0;226.3;0300;-2;4;113;0.0;66;10;1029;5;-2
2017-02-17_06:00;8;-2;0.0;226.3;0600;-2;4;113;0.0;63;10;1028;10;-2
2017-02-17_07:00;8;-2;0.0;226.3;0700;-2;3;113;0.0;61;10;1027;13;-2
2017-02-17_08:00;8;-2;0.0;226.3;0800;-1;3;116;0.0;59;10;1027;16;-1
2017-02-17_09:00;8;-2;0.0;226.3;0900;0;3;116;0.0;57;10;1026;19;0
2017-02-17_10:00;8;-2;0.0;226.3;1000;2;3;116;0.0;53;10;1026;24;2
2017-02-17_11:00;8;-2;0.0;226.3;1100;3;3;116;0.0;49;10;1025;30;3
2017-02-17_12:00;8;-2;0.0;226.3;1200;5;4;116;0.0;45;10;1025;35;5
2017-02-17_13:00;8;-2;0.0;226.3;1300;5;4;116;0.0;48;10;1024;41;5
2017-02-17_14:00;8;-2;0.0;226.3;1400;6;4;116;0.0;50;10;1024;46;6
2017-02-17_15:00;8;-2;0.0;226.3;1500;6;4;116;0.0;53;10;1023;51;6
2017-02-17_16:00;8;-2;0.0;226.3;1600;5;3;116;0.0;58;9;1023;56;5
2017-02-17_17:00;8;-2;0.0;226.3;1700;3;3;266;0.1;63;8;1023;61;3
2017-02-17_18:00;8;-2;0.0;226.3;1800;2;3;266;0.1;68;7;1022;66;2
2017-02-17_19:00;8;-2;0.0;226.3;1900;1;2;266;0.1;68;6;1022;66;1
2017-02-17_20:00;8;-2;0.0;226.3;2000;0;2;113;0.1;69;6;1022;65;0
2017-02-17_21:00;8;-2;0.0;226.3;2100;-1;2;113;0.1;70;5;1022;65;-1
2017-02-17_22:00;8;-2;0.0;226.3;2200;-1;3;113;0.1;71;6;1022;53;-1
2017-02-17_23:00;8;-2;0.0;226.3;2300;-2;3;116;0.0;72;8;1022;41;-2
2017-02-18_00:00;6;-2;0.0;226.3;0000;-2;4;116;0.0;72;10;1022;29;-2
2017-02-18_01:00;6;-2;0.0;226.3;0100;-2;4;116;0.0;72;10;1022;37;-2
2017-02-18_02:00;6;-2;0.0;226.3;0200;-2;5;116;0.0;71;10;1022;44;-2
2017-02-15_23:00;6;-3;0.0;226.3;2300;-2;3;113;0.0;71;10;1037;4;-2
2017-02-16_04:00;8;-4;0.0;226.3;0400;-3;5;113;0.0;71;10;1036;8;-3
2017-02-18_05:00;6;-2;0.0;226.3;0500;-2;5;116;0.0;70;10;1022;40;-2
2017-02-18_06:00;6;-2;0.0;226.3;0600;-2;5;116;0.0;70;10;1022;34;-2
2017-02-18_03:00;6;-2;0.0;226.3;0300;-2;5;116;0.0;71;10;1022;52;-2
2017-02-18_08:00;6;-2;0.0;226.3;0800;-1;5;116;0.0;66;10;1022;32;-1
2017-02-18_07:00;6;-2;0.0;226.3;0700;-2;5;116;0.0;68;10;1022;33;-2
2017-02-18_04:00;6;-2;0.0;226.3;0400;-2;5;116;0.0;71;10;1022;46;-2
2017-02-18_10:00;6;-2;0.0;226.3;1000;1;5;116;0.0;60;10;1023;37;1
2017-02-18_11:00;6;-2;0.0;226.3;1100;3;6;122;0.0;55;10;1023;44;3
2017-02-18_09:00;6;-2;0.0;226.3;0900;0;5;116;0.0;64;10;1023;31;0
2017-02-18_14:00;6;-2;0.0;226.3;1400;4;6;332;0.0;54;9;1023;80;4
2017-02-18_12:00;6;-2;0.0;226.3;1200;4;6;122;0.0;51;10;1023;51;4
2017-02-18_13:00;6;-2;0.0;226.3;1300;4;6;122;0.0;52;9;1023;65;4
2017-02-18_18:00;6;-2;0.0;226.3;1800;1;4;119;0.1;67;7;1023;90;1
2017-02-18_19:00;6;-2;0.0;226.3;1900;1;4;119;0.1;68;8;1024;81;1
2017-02-18_20:00;6;-2;0.0;226.3;2000;0;4;116;0.0;70;9;1024;73;0
2017-02-18_21:00;6;-2;0.0;226.3;2100;-1;4;116;0.0;71;10;1024;64;-1
2017-02-18_22:00;6;-2;0.0;226.3;2200;-1;4;116;0.0;72;10;1025;61;-1
2017-02-18_23:00;6;-2;0.0;226.3;2300;-2;3;116;0.0;73;10;1025;57;-2
2017-02-19_00:00;5;-2;0.0;226.3;0000;-2;2;116;0.0;75;10;1025;54;-2
2017-02-19_01:00;5;-2;0.0;226.3;0100;-2;2;116;0.0;74;10;1025;57;-2
2017-02-19_02:00;5;-2;0.0;226.3;0200;-3;1;119;0.0;73;10;1025;60;-3
2017-02-19_03:00;5;-2;0.0;226.3;0300;-3;1;119;0.0;72;10;1025;63;-3
2017-02-19_04:00;5;-2;0.0;226.3;0400;-3;1;119;0.0;71;10;1025;71;-3
2017-02-19_05:00;5;-2;0.0;226.3;0500;-3;1;122;0.0;69;10;1026;79;-3
2017-02-19_06:00;5;-2;0.0;226.3;0600;-3;2;122;0.0;68;10;1026;87;-3
2017-02-19_07:00;5;-2;0.0;226.3;0700;-2;2;122;0.0;67;10;1026;89;-2
2017-02-19_08:00;5;-2;0.0;226.3;0800;-1;3;326;0.0;66;10;1026;91;-1
2017-02-19_09:00;5;-2;0.0;226.3;0900;0;4;326;0.0;65;10;1026;93;0
2017-02-19_10:00;5;-2;0.0;226.3;1000;1;4;326;0.0;64;10;1026;91;1
2017-02-19_11:00;5;-2;0.0;226.3;1100;2;5;176;0.0;62;10;1025;88;2
2017-02-19_12:00;5;-2;0.0;226.3;1200;4;6;176;0.0;61;10;1025;86;4
2017-02-19_13:00;5;-2;0.0;226.3;1300;4;6;176;0.0;64;10;1025;89;4
2017-02-18_15:00;6;-2;0.0;226.3;1500;4;6;332;0.0;55;8;1023;94;4
2017-02-19_14:00;5;-2;0.0;226.3;1400;4;6;176;0.1;67;10;1024;91;4
2017-02-19_15:00;5;-2;0.0;226.3;1500;4;6;176;0.1;70;10;1024;94;4
2017-02-18_16:00;6;-2;0.0;226.3;1600;3;6;332;0.0;59;8;1023;93;3
2017-02-18_17:00;6;-2;0.0;226.3;1700;2;5;119;0.1;63;7;1023;91;2
2017-02-19_16:00;5;-2;0.0;226.3;1600;3;5;176;0.1;75;10;1024;92;3
2017-02-19_17:00;5;-2;0.0;226.3;1700;3;4;122;0.1;80;10;1023;90;3
2017-02-19_18:00;5;-2;0.0;226.3;1800;2;3;122;0.1;86;10;1023;88;2
2017-02-19_19:00;5;-2;0.0;226.3;1900;1;3;122;0.1;88;10;1023;86;1
2017-02-19_20:00;5;-2;0.0;226.3;2000;0;3;116;0.1;91;10;1023;83;0
2017-02-19_21:00;5;-2;0.0;226.3;2100;-1;2;116;0.1;93;10;1023;80;-1
2017-02-19_22:00;5;-2;0.0;226.3;2200;-2;3;116;0.1;93;10;1023;71;-2
2017-02-19_23:00;5;-2;0.0;226.3;2300;-2;5;119;0.0;92;10;1023;62;-2
2017-02-20_00:00;6;-2;0.0;226.3;0000;-2;6;119;0.0;92;10;1023;52;-2
2017-02-20_01:00;6;-2;0.0;226.3;0100;-2;6;119;0.0;91;10;1023;57;-2
2017-02-20_02:00;6;-2;0.0;226.3;0200;-2;6;116;0.0;90;10;1023;61;-2
2017-02-20_03:00;6;-2;0.0;226.3;0300;-2;7;116;0.0;89;10;1023;65;-2
2017-02-20_04:00;6;-2;0.0;226.3;0400;-2;7;116;0.0;88;10;1023;55;-2
2017-02-20_05:00;6;-2;0.0;226.3;0500;-2;8;113;0.0;86;10;1023;45;-2
2017-02-20_06:00;6;-2;0.0;226.3;0600;-2;9;113;0.0;85;10;1023;35;-2
2017-02-20_07:00;6;-2;0.0;226.3;0700;-2;9;113;0.0;82;10;1023;32;-2
2017-02-20_08:00;6;-2;0.0;226.3;0800;-1;10;116;0.0;80;10;1023;29;-1
2017-02-20_09:00;6;-2;0.0;226.3;0900;0;10;116;0.0;77;10;1023;26;0
2017-02-20_10:00;6;-2;0.0;226.3;1000;1;11;116;0.0;73;10;1023;34;1
2017-02-20_11:00;6;-2;0.0;226.3;1100;3;12;119;0.0;69;10;1023;42;3
2017-02-20_12:00;6;-2;0.0;226.3;1200;4;13;119;0.0;64;10;1023;50;4
2017-02-20_13:00;6;-2;0.0;226.3;1300;4;12;119;0.0;65;10;1022;60;4
2017-02-20_14:00;6;-2;0.0;226.3;1400;4;12;119;0.0;66;10;1022;71;4
2017-02-20_15:00;6;-2;0.0;226.3;1500;5;11;119;0.0;67;10;1022;81;5
2017-02-20_16:00;6;-2;0.0;226.3;1600;4;9;119;0.0;72;9;1022;72;4
2017-02-20_17:00;6;-2;0.0;226.3;1700;3;7;143;0.0;77;8;1022;63;3
2017-02-20_18:00;6;-2;0.0;226.3;1800;2;5;143;0.0;82;7;1022;54;2
2017-02-20_19:00;6;-2;0.0;226.3;1900;1;4;143;0.0;86;6;1022;42;1
2017-02-20_20:00;6;-2;0.0;226.3;2000;0;4;113;0.0;90;6;1022;29;0
2017-02-20_21:00;6;-2;0.0;226.3;2100;-2;3;113;0.0;93;5;1022;17;-2
2017-02-20_22:00;6;-2;0.0;226.3;2200;-2;3;113;0.0;92;6;1021;19;-2
2017-02-20_23:00;6;-2;0.0;226.3;2300;-2;4;116;0.0;90;8;1021;21;-2
2017-02-21_00:00;4;-1;0.0;226.3;0000;-2;4;116;0.0;89;10;1021;24;-2
2017-02-21_02:00;4;-1;0.0;226.3;0200;-2;4;119;0.0;85;10;1020;47;-2
2017-02-21_01:00;4;-1;0.0;226.3;0100;-2;4;116;0.0;87;10;1021;36;-2
2017-02-21_03:00;4;-1;0.0;226.3;0300;-2;5;119;0.0;84;10;1020;59;-2
2017-02-21_04:00;4;-1;0.0;226.3;0400;-2;5;119;0.0;83;10;1019;64;-2
2017-02-21_05:00;4;-1;0.0;226.3;0500;-2;5;119;0.0;82;10;1019;69;-2
2017-02-21_06:00;4;-1;0.0;226.3;0600;-2;5;119;0.0;82;10;1018;74;-2
2017-02-21_07:00;4;-1;0.0;226.3;0700;-1;5;119;0.0;82;10;1017;79;-1
